id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
26837973,let me host malta rue d'argens flat 3,188116808,Barbara,,Gzira,35.90636,14.49381,Entire home/apt,73,3,2,0,2018-09-16,19,30
28368121,"294,CARMEN Flat2,Rue D'Argens,Gzira",185316452,Theresa,,Gzira,35.90648,14.49394,Private room,159,1,0,0,,4,365
28421504,"CARMEN 294,RUE D'ARGENS,GZIRA",185316452,Theresa,,Gzira,35.90857,14.49476,Private room,159,1,0,0,,4,365
16482789,BBA003 STUDIO INLAND APARTMENT,9190357,Mondosol,,Gzira,35.90767,14.4953,Entire home/apt,66,1,8,0,2017-08-13,13,6
20704697,Gzira off the Strand New Apartment,1774894,Short Lets Malta,,Gzira,35.90609,14.49517,Entire home/apt,100,7,5,1,2020-04-04,132,360
26081397,Pilgrim’s Rest Apartment (3),166913290,Henry,,Gzira,35.905,14.4946,Entire home/apt,75,2,13,0,2019-08-27,3,364
19237216,Off the Strand 3-bedroom Gzira Holiday Apartment,1774894,Short Lets Malta,,Gzira,35.90599,14.49505,Entire home/apt,100,7,7,2,2020-03-03,132,258
45483388,Walters BnB Shared room,6819852,Mark,,Gzira,35.90574,14.49448,Private room,14,2,0,0,,5,365
44636009,Private Room for 2-4 people in Central Malta!,214138893,Lisa,,Gzira,35.90093,14.48904,Private room,20,2,0,0,,19,364
38223884,★Designer Finished 2BR★ Cleaning Protocols Adopted,17208391,Paola,,Gzira,35.90813,14.49499,Entire home/apt,68,3,18,17,2020-09-18,19,348
27915466,April Marie,265328580,Julia,,Gzira,35.90524,14.49328,Entire home/apt,55,4,53,14,2020-03-15,1,41
33748577,Luxurious 1 bedroom apartment.,39450698,Shaun,,Gzira,35.90275,14.49434,Entire home/apt,37,4,33,16,2020-10-25,2,179
19793127,Studio Central in Malta,50569641,Kristina,,Gzira,35.90156,14.48931,Entire home/apt,30,20,23,3,2020-08-30,7,346
39669040,Spacious & Central APT SLP 10 just off the coast 🏖,303470836,Matthew,,Gzira,35.90355,14.4917,Entire home/apt,54,3,5,5,2020-08-27,3,365
9722621,Room Sharing in Townhouse Sliema,27803372,Jaycee,,Gzira,35.90906,14.49564,Shared room,20,3,2,0,2016-08-12,18,364
39184393,Flat share,697273,Louise,,Gzira,35.90929,14.4934,Private room,30,1,0,0,,4,364
12163733,Seafront Apartment with Balcony,15867343,Ivan & Milena,,Gzira,35.90568,14.49581,Entire home/apt,42,3,111,19,2020-09-20,18,239
38894306,Our property is pet friendly. A unique townhouse.,36286501,Olivia,,Gzira,35.90488,14.49476,Entire home/apt,150,3,0,0,,1,365
42597934,LET ME HOST -PALACE AZZOPARDI-APP N.1,125238922,Med Malta,,Gzira,35.90576,14.49001,Entire home/apt,69,1,0,0,,40,273
19217136,Bright and Cozy Gzira 1-bedroom Apt,1774894,Short Lets Malta,,Gzira,35.90539,14.49102,Entire home/apt,59,7,4,0,2018-07-28,132,261
23603893,Little Heaven on earth,783328,Josephine,,Gzira,35.90773,14.49728,Entire home/apt,80,2,96,17,2020-03-21,1,83
996883,Modern Sea Front 2 Bedroom Apt,5443197,Vicky,,Gzira,35.90678,14.49601,Entire home/apt,117,1,198,5,2020-08-29,1,270
19304381,Bright 3 bedroom Apartment in Gzira,98282669,Short Lets,,Gzira,35.90728,14.49467,Entire home/apt,99,4,7,1,2020-01-02,18,352
34309400,Ametista House Gzira,259011771,Tiziana,,Gzira,35.90507,14.49553,Entire home/apt,180,3,0,0,,6,365
27777401,Private room in Gzira close to Valletta,143936848,Flavia,,Gzira,35.90499,14.48932,Private room,30,1,0,0,,1,89
504283,Rooms in Central Sea front apartment. Room 1,1483790,Mariella,,Gzira,35.90413,14.49541,Private room,23,2,43,9,2020-10-08,5,337
3148450,City Centre Apartment- Free Wi-Fi,6269293,Bridget,,Gzira,35.90644,14.49599,Entire home/apt,85,1,13,0,2018-05-06,9,0
41873848,Cozy  and modern Studio,98349920,Richard,,Gzira,35.90125,14.48769,Entire home/apt,40,1,1,1,2020-03-15,17,208
17130720,"New, highly finished, Seaside apt in Gzira (Apt 4)",90571279,Chris & Vanessa,,Gzira,35.90605,14.49551,Entire home/apt,73,2,82,13,2020-03-29,18,178
2129201,Malta Modern Apartment Central Area,10851945,Pierre,,Gzira,35.90451,14.49065,Entire home/apt,28,1,10,0,2019-08-23,1,147
38112820,Two single or king size bedroom apartment.,274395481,Sylvia,,Gzira,35.90702,14.49232,Entire home/apt,50,1,4,2,2020-08-02,2,69
41981146,Home sweet home!,332331711,Roberta,,Gzira,35.90305,14.49101,Private room,40,2,0,0,,1,263
26469362,Brand New Perfectly Located Apartment near Sliema,162095755,Jeremy,,Gzira,35.90432,14.49289,Entire home/apt,65,2,41,8,2020-02-28,1,148
41631583,Stylish Luxe Apartment - Meters away from sefront,328377558,Mpth,,Gzira,35.90538,14.49614,Entire home/apt,67,2,0,0,,1,41
17130149,"New, highly finished, Seaside apt in Gzira (Apt 2)",90571279,Chris & Vanessa,,Gzira,35.9044,14.49631,Entire home/apt,79,2,84,12,2020-03-14,18,178
20733731,NEW 1 Bedroom apt GZIRA - just off Waterfront,59943124,Ryan,,Gzira,35.90588,14.49546,Entire home/apt,70,1,13,0,2019-04-01,1,297
38154042,Kappara residence,69631390,Romina,,Gzira,35.90643,14.48955,Entire home/apt,35,1,14,9,2020-09-29,1,58
34378604,Sofa Cama Gzira.,259544865,Angie Vanessa,,Gzira,35.90445,14.49076,Shared room,15,2,1,0,2019-06-01,1,83
26576718,GetawaysMalta- BlueWaters 3 Bedrooms Apt in Sliema,199655806,GetawaysMalta Neville,,Sliema,35.91508,14.50174,Entire home/apt,84,5,2,1,2020-08-12,34,43
1569474,1st floor one B/R studio maisonette,8346133,Odette,,Gzira,35.907,14.4899,Entire home/apt,28,3,79,0,2019-04-08,1,298
19259257,Centrally Located Gzira 1-bedroom Apartment,98282669,Short Lets,,Gzira,35.90577,14.49113,Entire home/apt,59,7,18,0,2019-10-08,18,358
17197635,Private Double or Twin Room Near Sliema Ferry,57528360,Eugenio & Valentina,,Gzira,35.9086,14.49677,Private room,60,3,3,0,2017-06-30,21,0
17198096,Private Double Room near Sliema Ferry and Valletta,57528360,Eugenio & Valentina,,Gzira,35.90832,14.49683,Private room,65,3,4,0,2018-03-15,21,0
20647223,Exclusive holiday house with fantastic sea view,106028546,Andrea,,Gzira,35.90571,14.49567,Entire home/apt,97,1,6,0,2019-10-11,7,181
17198860,Sweet Double Room with Private Exterior Bathroom,57528360,Eugenio & Valentina,,Gzira,35.90855,14.49694,Private room,70,3,1,0,2018-02-06,21,0
31631673,Off the Strand Gzira 3-bedroom Apartment,1774894,Short Lets Malta,,Gzira,35.90719,14.49474,Entire home/apt,95,7,2,0,2019-10-23,132,265
35937195,AzH1 Standard room with inland view,9190357,Mondosol,,Gzira,35.90826,14.49536,Hotel room,71,1,1,1,2020-01-11,13,365
43905068,LUX 3Br APT in Gzira with super sea/garden views,350781928,Rosita,,Gzira,35.90306,14.49345,Entire home/apt,300,2,0,0,,1,364
14598776,"Stylish, brand new, high quality, seaside apts (6)",90571279,Chris & Vanessa,,Gzira,35.90476,14.49594,Entire home/apt,76,2,110,12,2020-04-05,18,178
44426101,Duplex penthouse centre with distance seaview,207748267,Santana,,Gzira,35.90714,14.49419,Entire home/apt,60,1,2,2,2020-08-11,3,0
5777336,Central Modern Apartment in Sliema,6269293,Bridget,,Gzira,35.9074,14.49696,Entire home/apt,80,1,11,0,2018-06-25,9,0
29171115,Cozy Gzira 1-bedroom apartment,1774894,Short Lets Malta,,Gzira,35.90543,14.49107,Entire home/apt,59,7,2,0,2019-09-13,132,269
16575318,BBA114 STUDIO INLAND APARTMENT,9190357,Mondosol,,Gzira,35.90737,14.49626,Entire home/apt,66,1,6,1,2019-11-08,13,6
17207027,Sweet Double Room with Private Bathroom,57528360,Eugenio & Valentina,,Gzira,35.90818,14.49698,Private room,65,3,32,7,2020-02-25,21,0
30338845,★New★ Bright & Spacious Apart | Close to centre ★,3528888,Casa Rooms,,Gzira,35.90436,14.48852,Entire home/apt,138,3,11,0,2019-09-14,52,0
22237189,"Clean, comfortable room.",160955940,Chantelle,,Gzira,35.90807,14.4976,Private room,22,3,13,1,2019-11-18,1,298
14669847,"The Zenith, luxury apartment",90921726,Walter,,Gzira,35.90341,14.49086,Entire home/apt,100,3,0,0,,1,294
10092816,Penthouse in Gzira (near Sliema),42548482,Ingrid,,Gzira,35.90651,14.49581,Entire home/apt,68,3,67,4,2020-03-19,3,362
44046547,The Exiles Hotel Suites & Rooms Sliema Sleep 2/3/4,234942543,Silvio,,Sliema,35.91417,14.49715,Private room,150,2,0,0,,4,365
17905110,Typical Maltese Townhouse,12634976,Malcolm,,Sliema,35.91132,14.49431,Entire home/apt,190,3,62,5,2020-08-25,9,364
44024426,Private room&bathroom * beautiful house *location!,251534231,Freddy&Eve,,Sliema,35.91746,14.4994,Private room,21,7,2,2,2020-10-04,7,22
12074648,Cosy Studio with loft/mezzanine,17440020,Fiona,,Gzira,35.90635,14.49225,Entire home/apt,54,4,33,0,2019-10-22,3,0
8504681,"1 Bedroom, modern apartment in a great location",36374665,Alexander,,Gzira,35.9082,14.49792,Entire home/apt,110,2,105,8,2020-03-10,4,0
31356759,Mediterranean corner townhouse/for8 guest/roofbbq,234067312,Calleja,,Gzira,35.90613,14.49361,Entire home/apt,120,2,10,1,2019-10-27,2,362
26633517,2 bedroom apartment close to university & Sliema,6158728,Ian,,Gzira,35.90383,14.49057,Entire home/apt,60,6,2,0,2019-07-06,27,365
12982075,3floor refurbished Maltese townhouse with terrace.,12103762,Grace,,Gzira,35.90655,14.49204,Entire home/apt,50,2,14,0,2019-08-03,3,179
43503248,Off the Strand 2-berdoom Apartment,1774894,Short Lets Malta,,Gzira,35.90476,14.49568,Entire home/apt,178,4,0,0,,132,270
39653244,Entire 3 Bedroom Luxury Brand New Apartment Sliema,35808508,Ingrid,,Gzira,35.90578,14.49234,Entire home/apt,59,7,2,2,2020-08-25,3,362
8062723,Premium modern 2-bedroom apartment in Gzira,31844261,Kevin,,Gzira,35.9064,14.48989,Entire home/apt,74,3,38,9,2020-03-11,1,0
18684854,Plaza Seaview Studio,129877034,Silvana,,Sliema,35.91439,14.4971,Private room,150,1,0,0,,2,364
45728533,Sliema Tigne area 3-Bedroom Apartment,1774894,Short Lets Malta,,Sliema,35.90727,14.50796,Entire home/apt,111,7,0,0,,132,345
37959632,Private room in artist’s home,12365279,Shalise&Tam,,Gzira,35.90864,14.49544,Private room,30,1,11,5,2020-01-02,3,0
33739146,Double Room Ensuite Bath 201 - 5 min from the sea,254306977,Oasis Rooms,,Gzira,35.9054,14.49072,Private room,50,2,17,0,2019-10-16,4,0
38257017,Urban Oasis Gzira 1,166540910,Urban  MT,,Gzira,35.90322,14.49071,Entire home/apt,50,2,1,1,2020-02-19,12,0
13464843,Newly furnished one bedroom apartment in Gzira,58485809,Marc,,Gzira,35.90244,14.4892,Entire home/apt,45,2,82,4,2020-03-05,1,0
6173306,"Hostel94  Twin Room, Private",21486922,Stephen,,Sliema,35.9141,14.49902,Private room,35,2,15,2,2020-08-22,6,364
43910213,The Three Trees Apt 1A,210970352,Ann,,Sliema,35.91302,14.50036,Entire home/apt,58,1,5,5,2020-10-19,4,340
8587328,"The Oaks Apt 7, Sliema Road, Gzira",45193878,Marouska,,Gzira,35.90484,14.48871,Entire home/apt,89,3,10,1,2019-12-30,1,364
40497361,Full apartment in the best area,3424829,Mina,,Gzira,35.90507,14.49443,Entire home/apt,75,2,0,0,,13,365
36148204,Central Gzira en Suite Double Room,140727954,Aj,,Gzira,35.90282,14.4897,Private room,60,3,1,0,2019-07-12,1,0
2618586,"CHIQUE ANTIQUE: CENTRAL, HUGE, AC THROUGHOUT 110m2",13410407,Nera,,Gzira,35.90407,14.49366,Entire home/apt,74,1,13,0,2019-07-09,1,365
31711509,*Budget+Central+Shared+4 Bed Shared Room*4,214138893,Lisa,,Gzira,35.90133,14.48803,Shared room,10,2,6,1,2019-12-16,19,364
17133612,"Spacious apartment sleeps 10, close to Sliema",5876109,Maria,,Gzira,35.9077,14.49554,Entire home/apt,70,2,4,4,2020-10-18,13,362
32214452,"A spacious 3Br Apt, just 5 mins from Sliema Ferry!",222527557,360 Estates,,Sliema,35.90891,14.50309,Entire home/apt,76,2,37,10,2020-08-01,46,363
39054966,Single room,118215908,Ana,,Sliema,35.91266,14.49515,Private room,18,3,0,0,,1,179
23698467,Gzira/Sliema - Stylish one bedroom apartment,40220492,Brendan,,Gzira,35.90822,14.49635,Entire home/apt,69,3,42,7,2020-03-15,1,2
14467266,sliema 2 bedroom Apartment. Car space available.,89156826,Tonio,,Sliema,35.91268,14.49888,Entire home/apt,43,2,189,28,2020-10-20,1,283
15977788,Off the Ferries Sliema Apartment with Jacuzzi,1774894,Short Lets Malta,,Sliema,35.90944,14.50289,Entire home/apt,129,7,5,1,2020-02-22,132,265
27656287,Gzira close to Sliema Front,208548757,Maria,,Gzira,35.90789,14.49725,Entire home/apt,80,2,49,0,2019-06-30,2,0
44565683,2 Bed Studio BB,360642706,Annunziato,,Sliema,35.9109,14.50483,Entire home/apt,49,1,3,3,2020-10-15,2,364
22409854,Brand new Modern double bedroom & private bathroom,94824967,James,,Sliema,35.91323,14.50552,Private room,20,4,85,18,2020-10-11,2,352
27624775,"★ Modern, Apartment | Close to everything ★",3528888,Casa Rooms,,Gzira,35.90552,14.4909,Entire home/apt,124,3,8,2,2020-02-18,52,0
27831459,Animal-loving Gzira home,159722793,Kristina,,Gzira,35.90596,14.49719,Private room,16,20,5,2,2020-04-02,2,0
17206875,Double Room Near the Bay and Ferry to Valletta,57528360,Eugenio & Valentina,,Gzira,35.90825,14.49698,Private room,60,3,6,0,2019-03-19,21,0
26324141,Double bedroom and private Bathroom in Sliema,50206672,Valentine,,Sliema,35.91006,14.50698,Private room,23,2,16,7,2020-03-08,1,54
37797347,"Cosy 1BR Penthouse with Terrace, Great Location",17208391,Paola,,Gzira,35.90712,14.49538,Entire home/apt,86,1,6,4,2020-03-15,19,0
43934810,Cosy bedroom just a minute away from the seafront,102753153,Ambrus,,Gzira,35.90455,14.49497,Private room,25,1,11,11,2020-10-05,1,0
41896714,ART APART -  Modern Budget Apartment! SLIEMA,3934990,Alvin,,Sliema,35.90868,14.49853,Shared room,17,3,0,0,,6,203
9815759,GetawaysMalta_Blue Waters 3 bedroom in Sliema B,1419619,GetawaysMalta,,Sliema,35.9152,14.50176,Entire home/apt,127,3,9,0,2019-08-29,60,49
40687442,It’s close to sea and silent. Should be stay :),315796298,Gökay,,Gzira,35.90477,14.49547,Private room,12,3,1,1,2019-12-18,1,0
13827637,~Lovely Double Bedroom~Sliema Centrally Located,81512956,Maya,,Sliema,35.90972,14.50383,Private room,20,1,222,33,2020-09-26,2,58
25198596,"Central, cosy, Sliema 1-bedroom Apartment",1774894,Short Lets Malta,,Sliema,35.91011,14.49945,Entire home/apt,63,7,12,2,2020-09-26,132,264
7301039,St. Julians/Sliema best location,2307970,Mariella,,Sliema,35.91491,14.50332,Entire home/apt,103,3,86,3,2020-09-03,23,210
25522393,Luxury spacious 3BR apartment w/ AC | ❤ of Sliema,258132870,Paul,,Sliema,35.91578,14.50246,Entire home/apt,999,1,18,5,2020-10-18,4,365
45692830,"Off the Ferries, Sliema, 2-bedroom Apartment",1774894,Short Lets Malta,,Sliema,35.90934,14.50275,Entire home/apt,93,7,0,0,,132,270
29387013,NEW! Converted Maltese house of character4BDR/4BTR,12634976,Malcolm,,Sliema,35.91107,14.49968,Entire home/apt,148,3,22,7,2020-08-16,9,342
38383615,Urban Oasis Gzira Penthouse,166540910,Urban  MT,,Gzira,35.90477,14.49043,Entire home/apt,69,2,2,1,2020-02-20,12,0
8498191,"Brand new, large, 1 bedroom Apt in a Prime Area",36374665,Alexander,,Gzira,35.90672,14.49702,Entire home/apt,116,2,57,7,2020-02-29,4,0
9749488,Townhouse in Sliema,27803372,Jaycee,,Gzira,35.90914,14.49593,Shared room,20,3,0,0,,18,364
1397883,6 Bed Dorm Balcony_Two Pillows Boutique Hostel,7204273,Two Pillows Boutique Hostel,,Sliema,35.91023,14.50331,Hotel room,17,1,53,10,2020-02-15,13,364
34382223,Gzira - Double Bedroom in Modern Apartment,62148825,Josh,,Gzira,35.90493,14.4943,Private room,32,1,4,1,2020-01-01,1,179
28919854,Fully Aircondition room with two single beds,91057546,Maria,,Sliema,35.91425,14.50604,Private room,37,5,7,0,2019-10-22,3,364
40794937,2020 Holidays,217585526,Angéline,,Sliema,35.91488,14.50452,Private room,36,1,0,0,,3,365
13314508,The Penthouse 11 & Apartments (together/separate),13233662,James.Fenech.94,,Gzira,35.90781,14.49351,Entire home/apt,170,1,25,2,2020-08-01,3,365
9723178,Large Room in Cosy Townhouse,27803372,Jaycee,,Gzira,35.90899,14.4955,Shared room,30,3,4,0,2016-08-14,18,365
26290105,Double bad room,196188447,Magda,,Gzira,35.9044,14.49731,Private room,33,2,5,0,2018-09-17,3,0
42675284,"2Bedroom modern, bright apt. in the House of Cards",254311367,Jacqueline,,Gzira,35.90171,14.49561,Entire home/apt,64,2,2,2,2020-08-15,1,270
26583929,Double Room (First Floor) overlooking the Garden,199847724,Luke And Amine,,Sliema,35.91057,14.50352,Private room,45,3,10,1,2020-09-23,5,345
35160479,Sliema tastefully furnished penthouse on 4th floor,152354286,Milica,,Sliema,35.91193,14.49753,Entire home/apt,139,1,28,14,2020-03-02,1,0
17852964,Modern 2 bedroom apartment in the center Sliema,6158728,Ian,,Sliema,35.91023,14.50569,Entire home/apt,75,6,0,0,,27,364
28122341,6 Bed Dorm Shared_Two Pillows Boutique Hostel,7204273,Two Pillows Boutique Hostel,,Sliema,35.91025,14.50329,Hotel room,15,1,6,3,2020-09-22,13,364
39606948,Spacious & Central APT SLP 10 just off the coast 🏖,303470836,Matthew,,Gzira,35.90469,14.49251,Entire home/apt,54,3,3,3,2020-08-29,3,365
19546447,2 bedroom 2 bath nicely furnished apt in Sliema(2),135790391,Mario,,Sliema,35.90974,14.50243,Entire home/apt,30,3,78,10,2020-10-01,4,358
40814283,Single bedroom in the heart of Sliema,251148144,Rosy,,Sliema,35.91016,14.49914,Private room,24,2,5,5,2020-09-29,1,54
37531627,Sea Front Luxury Apartment in Sliema Tigne Point,283398513,Jocelyne,,Sliema,35.90753,14.51108,Entire home/apt,200,1,9,6,2020-08-28,1,83
45133740,"Sliema seaside,bright and new!",157640139,Clare,,Sliema,35.91632,14.49926,Entire home/apt,50,3,0,0,,5,365
31691670,Beautiful Studio in Sliema's BEST Location,24813206,James,,Sliema,35.90972,14.50283,Entire home/apt,32,2,69,30,2020-10-17,3,343
41176546,ART APART -  Modern Budget Apartment! SLIEMA,3934990,Alvin,,Sliema,35.90992,14.50052,Shared room,17,3,1,1,2020-03-20,6,203
28485419,Cornerstone - Highly Finished Studio in Sliema,139117052,Audrey,,Sliema,35.91414,14.50469,Entire home/apt,60,2,17,16,2020-10-25,1,347
44369551,Cozy bedroom with private bathroom in Sliema,165681432,Stefania,,Sliema,35.91437,14.5049,Private room,40,3,0,0,,1,329
43724520,Single ensuite bedroom in the heart of Sliema.,340512067,Nina,,Sliema,35.91598,14.50272,Private room,60,1,0,0,,2,365
34681291,Sliema SeaFront - Lux 3 Bedrooms apt with POOL,62962254,Andrea,,Sliema,35.90996,14.50254,Entire home/apt,154,4,12,4,2020-10-14,20,341
26586687,Private Double Room in a Maltese Guesthouse,199847724,Luke And Amine,,Sliema,35.91057,14.50352,Private room,45,3,10,1,2020-10-05,5,344
35365975,Seabreeze Townhouse on Sliema promenade,8274730,Reno,,Sliema,35.91607,14.49813,Entire home/apt,125,7,5,2,2019-12-20,3,0
31620807,Charming Sliema Apartment in BEST location,24813206,James,,Sliema,35.91094,14.50339,Entire home/apt,40,3,51,18,2020-10-03,3,359
7694995,Family Penthouse w/ 3 terraces,5988277,Tony,,Sliema,35.91304,14.499,Entire home/apt,70,3,52,5,2020-10-18,3,149
27351658,Tigne Residence 2 Bedroom Apartment,201255245,ST Properties,,Sliema,35.90788,14.50748,Entire home/apt,90,3,1,0,2019-03-29,12,364
26449432,3 bedroom house in Sliema,14163414,Irina & Blago,,Sliema,35.91089,14.50552,Entire home/apt,35,3,61,19,2020-08-30,20,356
32330861,Dillmay 2,230911038,Michelle,,Sliema,35.91149,14.50095,Private room,35,1,1,1,2020-09-07,3,101
21169157,Sliema luxury penthouse,152811613,Michael,,Sliema,35.91542,14.50388,Entire home/apt,250,3,23,8,2020-10-18,1,7
16951063,Apartment in the center of Sliema,25393333,Vincenzo,,Sliema,35.91626,14.49861,Entire home/apt,43,3,52,6,2020-10-13,1,363
35140336,NEW Beautifully Restored Luxury Art Deco Townhouse,4183642,Susan,,Sliema,35.91345,14.49879,Entire home/apt,156,1,26,18,2020-10-23,1,273
19732287,New Studio Apartment (Excellent area in Sliema),133918129,Frank,,Sliema,35.91257,14.5048,Entire home/apt,23,2,188,44,2020-10-19,2,357
21379899,"Superb Location, Modern & Comfortable Maisonette",154840410,Fernando,,Sliema,35.91472,14.50088,Entire home/apt,57,3,47,10,2020-08-23,1,189
7954292,"3 Bedroom Flat in Sliema, Malta",38445547,Johann,,Sliema,35.91091,14.50607,Entire home/apt,35,5,7,0,2019-01-06,4,345
34200541,"Amazing, brand new 1 bedroom by Sliema Ferries",90571279,Chris & Vanessa,,Sliema,35.9101,14.50586,Entire home/apt,74,2,24,11,2020-04-06,18,178
33368836,tranquil quite place in Sliema,251375555,David,,Sliema,35.91101,14.5029,Entire home/apt,91,1,5,0,2019-08-26,1,365
1298364,Ta Rena Holiday Apartments in Sliema,7059684,Norman,,Sliema,35.90979,14.49964,Entire home/apt,120,5,5,0,2019-08-21,1,364
12901634,★PURE LUXURY★w/Pool | CLEANING PROTOCOLS ADOPTED,2442805,Aaron,,Sliema,35.90834,14.51028,Entire home/apt,195,3,65,7,2020-07-26,24,339
5943996,1 Bedroom apt 1min away from sea,15404888,Omar,,Sliema,35.91414,14.49679,Entire home/apt,55,1,106,6,2020-07-31,8,0
41901136,Sliema cosy 1-bedroom Apt,1774894,Short Lets Malta,,Sliema,35.91006,14.49945,Entire home/apt,62,7,0,0,,132,270
18793651,Gzira 2 bedroom apartment by the seafront,41974886,Darren,,Sliema,35.90798,14.49871,Entire home/apt,60,3,1,0,2018-05-02,2,177
11651934,Private Family room for 5 with shared bathroom,61805531,Granny'S Inn,,Sliema,35.91322,14.49988,Hotel room,40,1,5,1,2020-01-02,6,300
23133878,Brand New Sea Front Apartment in Sliema,111910565,Rosanne,,Sliema,35.91533,14.50336,Entire home/apt,189,3,60,16,2020-07-26,11,89
